Number,State_Name,Constituency_No,Year,Constituency_Name,Margin,Turnout,Electors
5980,Assam,13,1977,DIBRUGARH,14209,238494,502862
5981,Assam,14,1977,LAKHIMPUR,65232,275575,555812
5982,Bihar,1,1977,BAGAHA,40688,274525,602588
5983,Bihar,2,1977,BETTIAH,96328,317498,641326
5984,Bihar,3,1977,MOTIHARI,73953,359129,658880
5985,Bihar,4,1977,GOPALGANJ,172992,420162,674703
5986,Bihar,5,1977,SIWAN,231076,434118,653469
5987,Bihar,6,1977,MAHARAJGANJ,251898,443550,682823
5988,Bihar,7,1977,CHAPRA,373800,483198,658829
5989,Bihar,8,1977,HAJIPUR,424545,525179,686969
5990,Bihar,9,1977,VAISHALI,365497,512490,678124
5991,Bihar,10,1977,MUZAFFARPUR,334217,507064,675405
5992,Bihar,11,1977,SITAMARHI,90094,497863,722136
5993,Bihar,12,1977,SHEOHAR,67029,429219,700609
5994,Bihar,13,1977,MADHUBANI,57121,467923,694797
5995,Bihar,14,1977,JHANJHARPUR,157481,464530,629783
5996,Bihar,15,1977,DARBHANGA,212002,417082,635811
5997,Bihar,16,1977,ROSERA,194506,440217,645136
5998,Bihar,17,1977,SAMASTIPUR,327434,513878,735794
5999,Bihar,18,1977,BARH,270282,490128,691495
6000,Bihar,19,1977,BALIA,47632,373968,639621
6001,Bihar,20,1977,SAHARSA,188706,455799,681641
6002,Bihar,21,1977,MADHEPURA,200717,460054,655834
6003,Bihar,22,1977,ARARIA,108534,339393,590569
6004,Bihar,23,1977,KISHANGANJ,80130,287084,598944
6005,Bihar,24,1977,PURNEA,92037,355000,610087
6006,Bihar,25,1977,KATIHAR,129789,309850,528137
6007,Bihar,26,1977,RAJMAHAL,92486,218155,561472
6008,Bihar,27,1977,DUMKA,53254,233333,579061
6009,Bihar,28,1977,GODDA,158991,358156,630768
6010,Bihar,29,1977,BANKA,160684,336709,624645
6011,Bihar,30,1977,BHAGALPUR,184718,424864,682880
6012,Bihar,31,1977,KHAGARIA,149292,403191,653356
6013,Bihar,32,1977,MONGHYR,173617,510633,699735
6014,Bihar,33,1977,BEGUSARAI,35228,416742,674335
6015,Bihar,34,1977,NALANDA,141022,526650,749243
6016,Bihar,35,1977,PATNA,323125,499079,744724
6017,Bihar,36,1977,ARRAH,210877,458340,717235
6018,Bihar,37,1977,BUXAR,203713,440350,705022
6019,Bihar,38,1977,SASARAM,243810,417876,655030
6020,Bihar,39,1977,BIKRAMGANJ,151751,417263,692767
6021,Bihar,40,1977,AURANGABAD,120447,406645,675445
6022,Bihar,41,1977,JAHANABAD,250970,490262,751428
6023,Bihar,42,1977,NAWADA,362701,511649,741486
6024,Bihar,43,1977,GAYA,248318,439454,642305
6025,Bihar,44,1977,CHATRA,143534,271889,580623
6026,Bihar,45,1977,KODARMA,116028,251535,602764
6027,Bihar,46,1977,GIRIDIH,78277,281266,581187
6028,Bihar,47,1977,DHANBAD,141849,298960,675439
6029,Bihar,48,1977,HAZARIBAGH,141117,287693,618989
6030,Bihar,49,1977,RANCHI,62716,267092,577646
6031,Bihar,50,1977,JAMSHEDPUR,63753,262006,575923
6032,Bihar,51,1977,SINGHBHUM,101866,172270,523404
6033,Bihar,52,1977,KHUNTI,34883,183763,560524
6034,Bihar,53,1977,LOHARDAGA,64883,249920,566103
6035,Bihar,54,1977,PALAMAU,162839,260260,579353
6036,Chandigarh,1,1977,CHANDIGARH,40426,107081,160963
6037,Dadra_&_Nagar_Haveli,1,1977,DADRA & NAGAR HAVELI,3646,24131,37532
6038,Delhi,1,1977,NEW DELHI,77186,176744,270702
6039,Delhi,2,1977,SOUTH DELHI,107557,263512,382219
6040,Delhi,3,1977,OUTER DELHI,104366,311941,443858
6041,Delhi,4,1977,EAST DELHI,133107,354078,511716
6042,Delhi,5,1977,CHANDNI CHOWK,115989,258457,313714
6043,Delhi,6,1977,DELHI SADAR,79871,217730,309550
6044,Delhi,7,1977,KAROL BAGH,65068,215533,315305
6045,"Goa,_Daman_&_Diu",1,1977,PANAJI,11066,151126,243439
6046,"Goa,_Daman_&_Diu",2,1977,MORMUGAO,9468,141920,233965
6047,Gujarat,1,1977,KUTCH,10817,231019,438528
6048,Gujarat,2,1977,SURENDRANAGAR,5433,282693,500963
6049,Gujarat,3,1977,JAMNAGAR,2670,243616,479585
6050,Gujarat,4,1977,RAJKOT,15801,304784,604102
6051,Gujarat,5,1977,PORBANDAR,24429,268077,525285
6052,Gujarat,6,1977,JUNAGADH,11853,323281,516292
6053,Gujarat,7,1977,AMRELI,59006,257894,494073
6054,Gujarat,8,1977,BHAVNAGAR,11137,253794,509755
6055,Gujarat,9,1977,DHANDHUKA,27766,274019,549416
6056,Gujarat,10,1977,AHMEDABAD,10013,371018,573286
6057,Gujarat,11,1977,GANDHINAGAR,60117,386629,619720
6058,Gujarat,12,1977,MEHSANA,122112,382424,596154
6059,Gujarat,13,1977,PATAN,73566,298186,573367
6060,Gujarat,14,1977,BANASKANTHA,64783,272513,505258
6061,Gujarat,15,1977,SABARKANTHA,38062,305361,543790
6062,Gujarat,16,1977,KAPADVANJ,67971,323881,561342
6063,Gujarat,17,1977,DOHAD,3393,175683,508980
6064,Gujarat,18,1977,GODHRA,1380,285018,517416
6065,Gujarat,19,1977,KAIRA,41844,395697,573138
6066,Gujarat,20,1977,ANAND,62779,391277,564294
6067,Gujarat,21,1977,CHHOTA UDAIPUR,41123,309613,533507
6068,Gujarat,22,1977,BARODA,40923,404387,595724
6069,Gujarat,23,1977,BROACH,62879,334124,544523
6070,Gujarat,24,1977,SURAT,21460,393050,582963
6071,Gujarat,25,1977,MANDVI,39603,327615,541832
6072,Gujarat,26,1977,BULSAR,17964,316718,556415
6073,Haryana,1,1977,AMBALA,165494,387189,521047
6074,Haryana,2,1977,KURUKSHETRA,250842,418857,538852
6075,Haryana,3,1977,KARNAL,276836,415837,556203
6076,Haryana,4,1977,SONEPAT,280223,428524,597668
6077,Haryana,5,1977,ROHTAK,259645,392871,577990
6078,Haryana,6,1977,FARIDABAD,27333,417485,601224
6079,Haryana,7,1977,MAHENDRAGARH,63014,462881,652913
6080,Haryana,8,1977,BHIWANI,161242,427584,590889
6081,Haryana,9,1977,HISSAR,243384,401528,553756
6082,Haryana,10,1977,SIRSA,153168,395788,576112
6083,Himachal_Pradesh,1,1977,SIMLA,87291,267300,465720
6084,Himachal_Pradesh,2,1977,MANDI,35505,259715,493450
6085,Himachal_Pradesh,3,1977,KANGRA,39004,296836,477075
6086,Himachal_Pradesh,4,1977,HAMIRPUR,50122,315042,524805
6087,Jammu_&_Kashmir,1,1977,BARAMULLA,47020,247424,453765
6088,Jammu_&_Kashmir,2,1977,SRINAGAR,122641,310158,461965
6089,Jammu_&_Kashmir,3,1977,ANANTNAG,8331,248650,471302
6090,Jammu_&_Kashmir,4,1977,LADAKH,2877,43383,64706
6091,Jammu_&_Kashmir,5,1977,UDHAMPUR,58956,229797,504677
6092,Jammu_&_Kashmir,6,1977,JAMMU,27939,344912,601007
6093,Karnataka,1,1977,BIDAR,50230,301402,606711
6094,Karnataka,2,1977,GULBARGA,85392,310522,629721
6095,Karnataka,3,1977,RAICHUR,136422,288042,599904
6096,Karnataka,4,1977,KOPPAL,125779,328481,613378
6097,Karnataka,5,1977,BELLARY,145544,371634,593687
6098,Karnataka,6,1977,DAVANGERE,92122,412243,613519
6099,Karnataka,7,1977,CHITRADURGA,86654,371862,619838
6100,Karnataka,8,1977,TUMKUR,66817,411216,603974
6101,Karnataka,9,1977,CHIKBALLAPUR,48474,395909,627230
6102,Karnataka,10,1977,KOLAR,73016,351490,594814
6103,Karnataka,11,1977,KANAKAPURA,4652,407458,673583
6104,Karnataka,12,1977,BANGALORE NORTH,40184,366676,622416
6105,Karnataka,13,1977,BANGALORE SOUTH,41165,418490,664246
6106,Karnataka,14,1977,MANDYA,5321,414039,604439
6107,Karnataka,15,1977,CHAMARAJANAGAR,71618,385962,606937
6108,Karnataka,16,1977,MYSORE,41668,364491,596468
6109,Karnataka,17,1977,MANGALORE,78328,388588,555815
6110,Karnataka,18,1977,UDUPI,103462,365359,527780
6111,Karnataka,19,1977,HASSAN,1081,417601,619773
6112,Karnataka,20,1977,CHIKMAGALUR,64568,351910,534676
6113,Karnataka,21,1977,SHIMOGA,74836,397294,559699
6114,Karnataka,22,1977,KANARA,34394,378956,583855
6115,Karnataka,23,1977,DHARWAD SOUTH,91940,394314,575791
6116,Karnataka,24,1977,DHARWAD NORTH,54428,356826,535385
6117,Karnataka,25,1977,BELGAUM,64002,318723,629378
6118,Karnataka,26,1977,CHIKKODI,45500,322223,571003
6119,Karnataka,27,1977,BAGALKOT,72098,352688,626234
6120,Karnataka,28,1977,BIJAPUR,21674,325726,576941
6121,Kerala,1,1977,KASARAGOD,5042,449568,578474
6122,Kerala,2,1977,CANNANORE,12877,447288,553360
6123,Kerala,3,1977,BADAGARA,8070,498854,611107
6124,Kerala,4,1977,CALICUT,13704,448422,559054
6125,Kerala,5,1977,MANJERI,97201,431269,569228
6126,Kerala,6,1977,PONNANI,117546,421436,573502
6127,Kerala,7,1977,PALGHAT,14871,417678,589253
6128,Kerala,8,1977,OTTAPALAM,35721,429103,574543
6129,Kerala,9,1977,TRICHUR,37506,426204,549781
6130,Kerala,10,1977,MUKUNDAPURAM,4220,463849,562082
6131,Kerala,11,1977,ERNAKULAM,7285,457169,582804
6132,Kerala,12,1977,MUVATTUPUZHA,44820,453754,560833
6133,Kerala,13,1977,KOTTAYAM,68695,456096,575946
6134,Kerala,14,1977,IDUKKI,79257,415813,578434
6135,Kerala,15,1977,ALLEPPEY,64016,476886,579976
6136,Kerala,16,1977,MAVELIKARA,56552,444236,569041
6137,Kerala,17,1977,ADOOR,40567,421827,525154
6138,Kerala,18,1977,QUILON,113161,447542,582742
6139,Kerala,19,1977,CHIRAYINKIL,60925,415581,564054
6140,Kerala,20,1977,TRIVANDRUM,69822,433598,621533
6141,Lakshadweep,1,1977,LAKSHADWEEP,2814,16386,19471
6142,Madhya_Pradesh,1,1977,MORENA,81304,270434,588278
6143,Madhya_Pradesh,2,1977,BHIND,160894,330856,649212
6144,Madhya_Pradesh,3,1977,GWALIOR,152192,326353,587078
6145,Madhya_Pradesh,4,1977,GUNA,76451,320304,634123
6146,Madhya_Pradesh,5,1977,SAGAR,68929,285921,539534
6147,Madhya_Pradesh,6,1977,KHAJURAHO,161785,327497,666008
6148,Madhya_Pradesh,7,1977,DAMOH,149419,345483,624578
6149,Madhya_Pradesh,8,1977,SATNA,152577,350724,593300
6150,Madhya_Pradesh,9,1977,REWA,6693,366930,659111
6151,Madhya_Pradesh,10,1977,SIDHI,76473,253659,590957
6152,Madhya_Pradesh,11,1977,SHAHDOL,96559,232745,580106
6153,Madhya_Pradesh,12,1977,SURGUJA,100183,231721,549984
6154,Madhya_Pradesh,13,1977,RAIGARH,19812,248362,534616
6155,Madhya_Pradesh,14,1977,JANJGIR,13569,246832,581342
6156,Madhya_Pradesh,15,1977,BILASPUR,12827,287251,546085
6157,Madhya_Pradesh,16,1977,SARANGARH,12176,219884,628243
6158,Madhya_Pradesh,17,1977,RAIPUR,83612,306240,519086
6159,Madhya_Pradesh,18,1977,MAHASAMUND,79527,303809,567454
6160,Madhya_Pradesh,19,1977,KANKER,53777,254553,546877
6161,Madhya_Pradesh,20,1977,BASTAR,50054,188889,495505
6162,Madhya_Pradesh,21,1977,DURG,51575,336251,602735
6163,Madhya_Pradesh,22,1977,RAJNANDGAON,87933,275740,539946
6164,Madhya_Pradesh,23,1977,BALAGHAT,49708,285743,546723
6165,Madhya_Pradesh,24,1977,MANDLA,72799,180493,497295
6166,Madhya_Pradesh,25,1977,JABALPUR,75891,329112,587198
6167,Madhya_Pradesh,26,1977,SEONI,53561,269944,552085
6168,Madhya_Pradesh,27,1977,CHHINDWARA,2369,226943,514364
6169,Madhya_Pradesh,28,1977,BETUL,26923,220301,504032
6170,Madhya_Pradesh,29,1977,HOSHANGABAD,108171,309021,561979
6171,Madhya_Pradesh,30,1977,BHOPAL,108526,364683,616993
6172,Madhya_Pradesh,31,1977,VIDISHA,123734,335979,587424
6173,Madhya_Pradesh,32,1977,RAJGARH,151535,306943,577412
6174,Madhya_Pradesh,33,1977,SHAJAPUR,84792,398729,580748
6175,Madhya_Pradesh,34,1977,KHANDWA,54023,310039,524670
6176,Madhya_Pradesh,35,1977,KHARGONE,35858,320937,537398
6177,Madhya_Pradesh,36,1977,DHAR,45374,294846,542947
6178,Madhya_Pradesh,37,1977,INDORE,36636,351754,560665
6179,Madhya_Pradesh,38,1977,UJJAIN,69097,355021,550046
6180,Madhya_Pradesh,39,1977,JHABUA,62672,246428,518465
6181,Madhya_Pradesh,40,1977,MANDSAUR,51107,395041,598330
6182,Maharashtra,1,1977,RAJAPUR,116382,325328,536761
6183,Maharashtra,2,1977,RATNAGIRI,25300,320708,548334
6184,Maharashtra,3,1977,KOLABA,53321,345605,587580
6185,Maharashtra,4,1977,BOMBAY SOUTH,64394,399772,685196
6186,Maharashtra,5,1977,BOMBAY SOUTH CENTRAL,53703,381534,655937
6187,Maharashtra,6,1977,BOMBAY NORTH CENTRAL,69915,395292,677049
6188,Maharashtra,7,1977,BOMBAY NORTH EAST,123122,424980,697754
6189,Maharashtra,8,1977,BOMBAY NORTH WEST,93499,403409,643901
6190,Maharashtra,9,1977,BOMBAY NORTH,147090,415009,659985
6191,Maharashtra,10,1977,THANE,82746,390497,722136
6192,Maharashtra,11,1977,DAHANU,52666,298410,629624
6193,Maharashtra,12,1977,NASHIK,11241,326346,611491
6194,Maharashtra,13,1977,MALEGAON,15437,278478,553698
6195,Maharashtra,14,1977,DHULIA,52149,314507,552925
6196,Maharashtra,15,1977,NANDURBAR,67440,306458,520515
6197,Maharashtra,16,1977,ERANDOL,13814,351546,597821
6198,Maharashtra,17,1977,JALGAON,12186,350583,589742
6199,Maharashtra,18,1977,BULDHANA,42855,342151,580389
6200,Maharashtra,19,1977,AKOLA,61499,376008,589719
6201,Maharashtra,20,1977,WASHIM,73157,355499,537856
6202,Maharashtra,21,1977,AMRAVATI,160662,361716,581266
6203,Maharashtra,22,1977,RAMTEK,42949,364363,580036
6204,Maharashtra,23,1977,NAGPUR,41553,386119,608981
6205,Maharashtra,24,1977,BHANDARA,51633,392601,607535
6206,Maharashtra,25,1977,CHIMUR,62969,436071,631759
6207,Maharashtra,26,1977,CHANDRAPUR,88986,376285,594026
6208,Maharashtra,27,1977,WARDHA,116654,415164,608615
6209,Maharashtra,28,1977,YEOTMAL,10297,390446,574977
6210,Maharashtra,29,1977,HINGOLI,35751,310357,596387
6211,Maharashtra,30,1977,NANDED,133820,373652,649735
6212,Maharashtra,31,1977,PARBHANI,31539,298503,574877
6213,Maharashtra,32,1977,JALNA,24574,313082,615197
6214,Maharashtra,33,1977,AURANGABAD,57089,356003,656996
6215,Maharashtra,34,1977,BEED,51897,343097,698692
6216,Maharashtra,35,1977,LATUR,7851,352276,605229
6217,Maharashtra,36,1977,OSMANABAD,61544,273382,566631
6218,Maharashtra,37,1977,SOLAPUR,34043,332805,525311
6219,Maharashtra,38,1977,PANDHARPUR,98452,308966,618058
6220,Maharashtra,39,1977,AHMEDNAGAR,64813,324234,575389
6221,Maharashtra,40,1977,KOPARGAON,98544,270656,510732
6222,Maharashtra,41,1977,KHED,19526,296368,553342
6223,Maharashtra,42,1977,PUNE,48167,376666,606601
6224,Maharashtra,43,1977,BARAMATI,30700,375596,632214
6225,Maharashtra,44,1977,SATARA,191601,341138,580157
6226,Maharashtra,45,1977,KARAD,170815,328375,629569
6227,Maharashtra,46,1977,SANGLI,56294,327956,569335
6228,Maharashtra,47,1977,ICHALKARANJI,33364,389254,575336
6229,Maharashtra,48,1977,KOLHAPUR,165,374098,551595
6230,Manipur,1,1977,INNER MANIPUR,25659,247793,407918
6231,Manipur,2,1977,OUTER MANIPUR,76062,217548,380305
6232,Meghalaya,1,1977,SHILLONG,4765,184146,341910
6233,Meghalaya,2,1977,TURA,14034,69900,188416
6234,Mizoram,1,1977,MIZORAM,16008,100725,204480
6235,Nagaland,1,1977,NAGALAND,8100,241154,473257
6236,Odisha,1,1977,MAYURBHANJ,11349,206813,557848
6237,Odisha,2,1977,BALASORE,59461,341260,615737
6238,Odisha,3,1977,BHADRAK,71577,326377,614684
6239,Odisha,4,1977,JAJPUR,49660,308095,611181
6240,Odisha,5,1977,KENDRAPARA,144376,387360,629067
6241,Odisha,6,1977,CUTTACK,60402,320631,623921
6242,Odisha,7,1977,JAGATSINGHPUR,109951,399021,654214
6243,Odisha,8,1977,PURI,70541,289063,624267
6244,Odisha,9,1977,BHUBANESWAR,5469,238229,609164
6245,Odisha,10,1977,ASKA,3777,291261,658693
6246,Odisha,11,1977,BERHAMPUR,50089,206039,607072
6247,Odisha,12,1977,KORAPUT,14429,142559,581428
6248,Odisha,13,1977,NOWRANGPUR,3031,133361,522394
6249,Odisha,14,1977,KALAHANDI,53261,182371,542033
6250,Odisha,15,1977,PHULBANI,2643,201099,633850
6251,Odisha,16,1977,BOLANGIR,57724,220482,572122
6252,Odisha,17,1977,SAMBALPUR,56234,296208,660200
6253,Odisha,18,1977,DEOGARH,10042,247615,611756
6254,Odisha,19,1977,DHENKANAL,44660,252278,590280
6255,Odisha,20,1977,SUNDARGARH,44553,215326,564294
6256,Odisha,21,1977,KEONJHAR,47745,188346,561230
6257,Puducherry,1,1977,PONDICHERRY,19201,216244,298192
6258,Punjab,1,1977,GURDASPUR,28122,402451,563497
6259,Punjab,2,1977,AMRITSAR,25041,476813,674907
6260,Punjab,3,1977,TARN TARAN,79970,452233,640514
6261,Punjab,4,1977,JULLUNDUR,118108,420954,592262
6262,Punjab,5,1977,PHILLAUR,149031,453578,649304
6263,Punjab,6,1977,HOSHIARPUR,114617,417651,626330
6264,Punjab,7,1977,ROPAR,82572,482007,637090
6265,Punjab,8,1977,PATIALA,90317,452576,606187
6266,Punjab,9,1977,LUDHIANA,103594,494149,665954
6267,Punjab,10,1977,SANGRUR,165049,451391,622238
6268,Punjab,11,1977,BHATINDA,175311,425144,607613
6269,Punjab,12,1977,FARIDKOT,100701,477547,646094
6270,Punjab,13,1977,FEROZEPUR,163939,204817,631895
6271,Rajasthan,1,1977,GANGANAGAR,65355,363247,604428
6272,Rajasthan,2,1977,BIKANER,105244,359159,675406
6273,Rajasthan,3,1977,CHURU,152891,370895,621315
6274,Rajasthan,4,1977,JHUNJHUNU,126951,361578,681587
6275,Rajasthan,5,1977,SIKAR,157193,387962,675153
6276,Rajasthan,6,1977,JAIPUR,189482,351569,610124
6277,Rajasthan,7,1977,DAUSA,163403,328656,622623
6278,Rajasthan,8,1977,ALWAR,172478,312957,570990
6279,Rajasthan,9,1977,BHARATPUR,156489,363883,571485
6280,Rajasthan,10,1977,BAYANA,116688,333979,595518
6281,Rajasthan,11,1977,SAWAI MADHOPUR,125810,302440,628738
6282,Rajasthan,12,1977,AJMER,104248,336410,577838
6283,Rajasthan,13,1977,TONK,161917,329469,605402
6284,Rajasthan,14,1977,KOTA,149384,345885,549045
6285,Rajasthan,15,1977,JHALAWAR,131617,328023,549344
6286,Rajasthan,16,1977,BANSWARA,87399,328543,537126
6287,Rajasthan,17,1977,SALUMBER,98497,262367,537118
6288,Rajasthan,18,1977,UDAIPUR,147056,358045,643622
6289,Rajasthan,19,1977,CHITTORGARH,137682,320414,601379
6290,Rajasthan,20,1977,BHILWARA,128392,352112,636244
6291,Rajasthan,21,1977,PALI,88247,319896,608370
6292,Rajasthan,22,1977,JALORE,56002,280596,648497
6293,Rajasthan,23,1977,BARMER,88325,298869,638287
6294,Rajasthan,24,1977,JODHPUR,21685,342863,610912
6295,Rajasthan,25,1977,NAGAUR,20154,364609,639881
6296,Sikkim,1,1977,SIKKIM,0,0,124023
6297,Tamil_Nadu,1,1977,MADRAS NORTH,45103,462301,852627
6298,Tamil_Nadu,2,1977,MADRAS CENTRAL,73411,459054,860316
6299,Tamil_Nadu,3,1977,MADRAS SOUTH,14829,474577,818878
6300,Tamil_Nadu,4,1977,SRIPERUMBUDUR,45932,451365,695900
6301,Tamil_Nadu,5,1977,CHENGALPATTU,35639,450270,630334
6302,Tamil_Nadu,6,1977,ARAKKONAM,57864,465330,667308
6303,Tamil_Nadu,7,1977,VELLORE,3161,449004,659939
6304,Tamil_Nadu,8,1977,TIRUPPATTUR,98666,428433,656520
6305,Tamil_Nadu,9,1977,WANDIWASH,81132,458738,685987
6306,Tamil_Nadu,10,1977,TINDIVANAM,49485,433198,649592
6307,Tamil_Nadu,11,1977,CUDDALORE,89057,414561,644882
6308,Tamil_Nadu,12,1977,CHIDAMBARAM,109234,447578,663634
6309,Tamil_Nadu,13,1977,DHARMAPURI,105686,398163,631245
6310,Tamil_Nadu,14,1977,KRISHNAGIRI,119228,339698,583179
6311,Tamil_Nadu,15,1977,RASIPURAM,133438,441779,716448
6312,Tamil_Nadu,16,1977,SALEM,79604,432869,677947
6313,Tamil_Nadu,17,1977,TIRUCHENGODE,128180,509784,826331
6314,Tamil_Nadu,18,1977,NILGIRIS,59346,432887,695566
6315,Tamil_Nadu,19,1977,GOBICHETTIPALAYAM,105458,435501,648924
6316,Tamil_Nadu,20,1977,COIMBATORE,21178,513670,743258
6317,Tamil_Nadu,21,1977,POLLACHI,124194,402246,670445
6318,Tamil_Nadu,22,1977,PALANI,221768,490804,738018
6319,Tamil_Nadu,23,1977,DINDIGUL,169224,475417,721154
6320,Tamil_Nadu,24,1977,MADURAI,134345,481771,761202
6321,Tamil_Nadu,25,1977,PERIYAKULAM,204392,471059,693319
6322,Tamil_Nadu,26,1977,KARUR,145520,506396,732872
6323,Tamil_Nadu,27,1977,TIRUCHIRAPPALLI,76045,484085,712644
6324,Tamil_Nadu,28,1977,PERAMBALUR,180027,475137,672075
6325,Tamil_Nadu,29,1977,MAYILADUTURAI,74265,486569,647843
6326,Tamil_Nadu,30,1977,NAGAPATTINAM,40810,516028,663463
6327,Tamil_Nadu,31,1977,THANJAVUR,97743,480375,633005
6328,Tamil_Nadu,32,1977,PUDUKKOTTAI,223615,524130,700248
6329,Tamil_Nadu,33,1977,SIVAGANGA,211533,475465,710297
6330,Tamil_Nadu,34,1977,RAMANATHAPURAM,175130,440104,693920
6331,Tamil_Nadu,35,1977,SIVAKASI,114848,498015,722380
6332,Tamil_Nadu,36,1977,TIRUNELVELI,182693,436223,672649
6333,Tamil_Nadu,37,1977,TENKASI,186876,440655,673825
6334,Tamil_Nadu,38,1977,TIRUCHENDUR,120190,445853,712718
6335,Tamil_Nadu,39,1977,NAGERCOIL,74236,430815,646525
6336,Tripura,1,1977,TRIPURA WEST,5047,307124,430943
6337,Tripura,2,1977,TRIPURA EAST,13183,281066,435113
6338,Uttar_Pradesh,1,1977,TEHRI GARHWAL,71071,241732,538207
6339,Uttar_Pradesh,2,1977,GARHWAL,104593,261805,563082
6340,Uttar_Pradesh,3,1977,ALMORA,77476,241192,571452
6341,Uttar_Pradesh,4,1977,NAINITAL,84646,318170,540445
6342,Uttar_Pradesh,5,1977,BIJNOR,195814,347833,594498
6343,Uttar_Pradesh,6,1977,AMROHA,136494,353108,575748
6344,Uttar_Pradesh,7,1977,MORADABAD,138851,303595,551951
6345,Uttar_Pradesh,8,1977,RAMPUR,88078,415682,633744
6346,Uttar_Pradesh,9,1977,SAMBHAL,132864,333665,578983
6347,Uttar_Pradesh,10,1977,BUDAUN,142652,340263,602666
6348,Uttar_Pradesh,11,1977,AONLA,137188,294734,580011
6349,Uttar_Pradesh,12,1977,BAREILLY,107685,294183,563569
6350,Uttar_Pradesh,13,1977,PILIBHIT,172676,334675,593586
6351,Uttar_Pradesh,14,1977,SHAHJAHANPUR,155424,355931,639675
6352,Uttar_Pradesh,15,1977,KHERI,74304,285610,612725
6353,Uttar_Pradesh,16,1977,SHAHABAD,101548,329960,607261
6354,Uttar_Pradesh,17,1977,SITAPUR,109975,309913,590648
6355,Uttar_Pradesh,18,1977,MISRIKH,126153,287301,608431
6356,Uttar_Pradesh,19,1977,HARDOI,114287,303585,595289
6357,Uttar_Pradesh,20,1977,LUCKNOW,165345,332049,620406
6358,Uttar_Pradesh,21,1977,MOHANLALGANJ,155742,267424,600008
6359,Uttar_Pradesh,22,1977,UNNAO,160874,323352,619501
6360,Uttar_Pradesh,23,1977,RAE BARELI,55202,332122,632817
6361,Uttar_Pradesh,24,1977,PRATAPGARH,149320,286270,630123
6362,Uttar_Pradesh,25,1977,AMETHI,75844,291732,623256
6363,Uttar_Pradesh,26,1977,SULTANPUR,165534,309439,637986
6364,Uttar_Pradesh,27,1977,AKBARPUR,211826,360231,626897
6365,Uttar_Pradesh,28,1977,FAIZABAD,147803,307968,614376
6366,Uttar_Pradesh,29,1977,BARA BANKI,147411,298295,602833
6367,Uttar_Pradesh,30,1977,KAISERGANJ,124796,300905,641526
6368,Uttar_Pradesh,31,1977,BAHRAICH,101419,304670,653318
6369,Uttar_Pradesh,32,1977,BALRAMPUR,114006,338064,636645
6370,Uttar_Pradesh,33,1977,GONDA,71273,264309,601635
6371,Uttar_Pradesh,34,1977,BASTI,140377,311449,639639
6372,Uttar_Pradesh,35,1977,DOMARIAGANJ,158826,388730,657832
6373,Uttar_Pradesh,36,1977,KHALILABAD,177460,378455,641772
6374,Uttar_Pradesh,37,1977,BANSGAON,151090,299196,631621
6375,Uttar_Pradesh,38,1977,GORAKHPUR,183054,323284,570532
6376,Uttar_Pradesh,39,1977,MAHARAJGANJ,131991,297519,567992
6377,Uttar_Pradesh,40,1977,PADRAUNA,119098,312222,620038
6378,Uttar_Pradesh,41,1977,DEORIA,182173,335555,662864
6379,Uttar_Pradesh,42,1977,SALEMPUR,180921,351801,674680
6380,Uttar_Pradesh,43,1977,BALLIA,167218,362663,661187
6381,Uttar_Pradesh,44,1977,GHOSI,113632,348085,626672
6382,Uttar_Pradesh,45,1977,AZAMGARH,137810,355324,632994
6383,Uttar_Pradesh,46,1977,LALGANJ,164080,342056,666278
6384,Uttar_Pradesh,47,1977,MACHHLISHAHR,127056,320427,633108
6385,Uttar_Pradesh,48,1977,JAUNPUR,99872,332490,616192
6386,Uttar_Pradesh,49,1977,SAIDPUR,190068,360809,656237
6387,Uttar_Pradesh,50,1977,GHAZIPUR,94345,364231,639586
6388,Uttar_Pradesh,51,1977,CHANDAULI,204416,391799,604665
6389,Uttar_Pradesh,52,1977,VARANASI,171854,352173,642595
6390,Uttar_Pradesh,53,1977,ROBERTSGANJ,163044,321535,637043
6391,Uttar_Pradesh,54,1977,MIRZAPUR,100960,313044,627411
6392,Uttar_Pradesh,55,1977,PHULPUR,122352,314562,609188
6393,Uttar_Pradesh,56,1977,ALLAHABAD,89988,330419,625143
